æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2019-03-04 1.0243 1.0243 0.38% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-03-01 1.0204 1.0204 0.29% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-28 1.0175 1.0175 -0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-27 1.0178 1.0178 -0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-26 1.0196 1.0196 -0.24% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-25 1.0221 1.0221 0.41% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-22 1.0179 1.0179 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-21 1.0170 1.0170 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-20 1.0170 1.0170 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-19 1.0163 1.0163 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-18 1.0173 1.0173 0.35% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-15 1.0138 1.0138 -0.28% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-14 1.0166 1.0166 0.05% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-13 1.0161 1.0161 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-12 1.0152 1.0152 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-11 1.0143 1.0143 0.28% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-02-01 1.0115 1.0115 0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-31 1.0097 1.0097 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-30 1.0082 1.0082 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-29 1.0078 1.0078 0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-28 1.0067 1.0067 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-25 1.0068 1.0068 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-24 1.0055 1.0055 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-23 1.0045 1.0045 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-22 1.0046 1.0046 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-21 1.0053 1.0053 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-18 1.0044 1.0044 0.18% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-17 1.0026 1.0026 -0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-16 1.0035 1.0035 0.22% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-15 1.0013 1.0013 0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-14 0.9997 0.9997 -0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-11 1.0009 1.0009 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-10 1.0007 1.0007 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-09 1.0005 1.0005 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-08 0.9991 0.9991 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-07 0.9989 0.9989 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-04 0.9979 0.9979 0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-03 0.9965 0.9965 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2019-01-02 0.9964 0.9964 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-31 0.9964 0.9964 0 
2018-12-28 0.9957 0.9957 0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-27 0.9941 0.9941 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-26 0.9939 0.9939 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-25 0.9940 0.9940 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-24 0.9934 0.9934 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-21 0.9927 0.9927 -0.14% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-20 0.9941 0.9941 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-19 0.9941 0.9941 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-18 0.9947 0.9947 -0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-17 0.9958 0.9958 -0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-14 0.9969 0.9969 -0.27% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-13 0.9996 0.9996 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-12 0.9995 0.9995 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-11 0.9994 0.9994 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-10 0.9987 0.9987 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-07 0.9981 0.9981 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-06 0.9981 0.9981 -0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-05 0.9993 0.9993 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-04 0.9987 0.9987 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-12-03 0.9980 0.9980 0.21% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-30 0.9959 0.9959 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-29 0.9952 0.9952 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-28 0.9956 0.9956 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-27 0.9941 0.9941 -0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-26 0.9948 0.9948 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-23 0.9948 0.9948 -0.16% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-22 0.9964 0.9964 -0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-21 0.9968 0.9968 0.04% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-20 0.9964 0.9964 -0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-19 0.9975 0.9975 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-16 0.9968 0.9968 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-15 0.9953 0.9953 0.09% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-14 0.9944 0.9944 0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-13 0.9936 0.9936 0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-12 0.9930 0.9930 0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-09 0.9918 0.9918 -0.12% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-08 0.9930 0.9930 0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-07 0.9928 0.9928 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-06 0.9927 0.9927 0.03% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-05 0.9924 0.9924 -0.08% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-02 0.9932 0.9932 0.15% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-11-01 0.9917 0.9917 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-31 0.9907 0.9907 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-30 0.9894 0.9894 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-29 0.9887 0.9887 -0.23% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-26 0.9910 0.9910 -0.06% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-25 0.9916 0.9916 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-24 0.9915 0.9915 0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-23 0.9914 0.9914 -0.23% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-22 0.9937 0.9937 0.34% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-19 0.9903 0.9903 0.30% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-18 0.9873 0.9873 -0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-17 0.9886 0.9886 -0.01% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-16 0.9887 0.9887 0.07% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-15 0.9880 0.9880 -0.11% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-10-12 0.9891 0.9891 0.21% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-10-11 0.9870 0.9870 -0.28% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-10-10 0.9898 0.9898 -0.08% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-10-09 0.9906 0.9906 0.03% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-10-08 0.9903 0.9903 -0.29% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2018-09-28 0.9932 0.9932 0.13% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2018-09-27 0.9919 0.9919 -0.02% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
